Smiles,SPS,nSPS
Cn1cc(C(O)=Nc2ccc(F)cc2-c2ccc(Cl)c(Cl)c2)c(C(F)F)n1,299,11.074074074074074
OC(=Nc1ccccc1-c1ccc(Cl)cc1)c1cccnc1Cl,238,10.347826086956522
CC1=C(C(O)=Nc2ccccc2)SCCO1,249,15.5625
CC1(C(O)=Nc2ccc(O)c(Cl)c2Cl)CCCCC1,343,18.05263157894737
Cn1cc(C(O)=Nc2ccccc2-c2cc(F)c(F)c(F)c2)c(C(F)F)n1,299,11.074074074074074
N#Cc1ccccc1N=C(O)c1snc(Cl)c1Cl,177,9.833333333333334
Cc1nc(C)c(C(O)=Nc2ccccc2)s1,162,10.125
Cc1cccc(C)c1N(C(=O)CCl)C1CCOC1=O,347,18.263157894736842
COCC(=O)N(c1c(C)cccc1C)N1CCOC1=O,287,14.35
CC1=C(C(O)=Nc2ccccc2)S(=O)(=O)CCO1,325,18.055555555555557
Cc1nn(C)c(F)c1C(O)=Nc1ccccc1C(C)CC(C)C,287,12.478260869565217
CC1=C(C(O)=Nc2ccccc2)CCCO1,249,15.5625
OC(=Nc1ccccc1-c1ccc(F)c(F)c1)c1nccnc1C(F)(F)F,305,11.296296296296296
Cn1cc(C(O)=Nc2ccccc2C2CC2C2CC2)c(C(F)F)n1,544,22.666666666666668
Cc1nc(C(F)(F)F)c(C(O)=Nc2c(Br)cc(OC(F)(F)F)cc2Br)s1,317,12.192307692307692
Cc1ccc(N=C(O)c2snnc2C)cc1Cl,175,10.294117647058824
COCC(=O)N(c1c(C)ccc(Cl)c1C)C1CCOC1=O,372,17.714285714285715
OC(=Nc1ccccc1)c1ccccc1I,157,9.8125
CC(C)Oc1cccc(N=C(O)c2ccccc2C(F)(F)F)c1,262,11.391304347826088
Cc1ccccc1C(O)=Nc1ccccc1,157,9.8125
Cc1ccccc1C(O)=Nc1cccc(OC(C)C)c1,208,10.4
OC(=Nc1ccccc1)c1ccccc1O,156,9.75
O=C(O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(O)=Nc1cccc(Cl)c1Cl,254,10.583333333333334
Cc1occc1C(O)=Nc1ccccc1,149,9.933333333333334
Cc1cc(C(O)=Nc2ccccc2)c(C)o1,162,10.125
Cc1oc(C)c(C(O)=Nc2ccccc2)c1C,175,10.294117647058824
O=[N+]([O-])c1ccc(NS(=O)(=O)c2ccc(Cl)c(C(F)(F)F)c2)c(Cl)c1,301,12.04
ON=C(O)c1ccccc1,88,8.8
OC(=NCc1ncc(C(F)(F)F)cc1Cl)c1c(Cl)cccc1Cl,262,11.391304347826088
OC(=NCCc1ncc(C(F)(F)F)cc1Cl)c1ccccc1C(F)(F)F,315,12.115384615384615
COc1c(C)cc(N=C=S)cc1C(=O)N(C)C,160,9.411764705882353
CCCCOC(N=C(O)c1ccccc1O)C(Cl)(Cl)Cl,260,13.0
CCOC(C#N)NC(=O)c1ccc(Cl)cc1,185,11.5625
CCC(C)(N=C(O)c1cc(Cl)c(C)c(Cl)c1)C(=O)CCl,274,13.7
CON(C(=O)c1cc(C)oc1C)C1CCCCC1,303,16.833333333333332
CN(C)S(=O)(=O)N(SC(F)(Cl)Cl)c1ccccc1,230,12.777777777777779
Cc1ccc(N(SC(F)(Cl)Cl)S(=O)(=O)N(C)C)cc1,243,12.789473684210526
Cc1c(Br)c2ccc(F)cc2n1S(=O)(=O)c1ncn(S(=O)(=O)N(C)C)n1,338,13.0
Cc1ccc(-c2c(Cl)nc(C#N)n2S(=O)(=O)N(C)C)cc1,244,11.619047619047619
CC(C)[C@H](NC(=O)O)C(O)=N[C@H](C)c1nc2ccc(F)cc2s1,317,13.782608695652174
Cc1ccc(C(C)N=C(O)[C@@H](N=C(O)OC(C)C)C(C)C)cc1,312,13.565217391304348
CN(CC[C@H](N)CC(O)=N[C@H]1C=C[C@H](n2ccc(=N)nc2O)O[C@@H]1C(=O)O)C(=N)N,648,21.6
C[C@H]1C[C@H](C)C(=O)[C@H]([C@H](O)CC2CC(=O)N=C(O)C2)C1,733,36.65
C[C@H]1O[C@H](O[C@H]2[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)[C@H]2O)[C@@H](N)C[C@@H]1N=C(N)C(=O)O,1211,46.57692307692308
N=C(N)NC(=N)N1CCOCC1,206,17.166666666666668
N=C(O)OC[C@@H](O)[C@H](O)[C@@H](N)C(O)=N[C@H](C(=O)O)[C@H]1O[C@@H](n2cc(C(=O)O)c(O)nc2=O)[C@H](O)[C@@H]1O,893,24.805555555555557
OCC1=C[C@H](N[C@H]2C[C@H](CO)[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,1705,50.14705882352941
CO/N=C(/C1=NOCCO1)c1ccccc1Oc1ncnc(Oc2ccccc2Cl)c1F,431,13.46875
CO/C=C(/C(=O)OC)c1ccccc1Oc1cc(Oc2ccccc2C#N)ncn1,319,10.633333333333333
COC(=O)C(=COCF)c1ccccc1COc1nc(Cl)c(Cl)cc1Cl,265,10.192307692307692
CCCCc1c(C)c2ccc(OCc3ccccc3/C(=C\OC)C(=O)OC)cc2oc1=O,366,11.4375
CO/C=C(/C(=O)OC)c1ccccc1CO/N=C(C)/C=C/c1ccc(Cl)cc1,340,12.142857142857142
CO/C=C(/C(=O)OC)c1ccccc1COc1ccc(C(F)(F)F)cc1Cl,320,11.851851851851851
CO/C=C(/C(=O)OC)c1ccccc1COc1ccc2c(C)c(C)c(=O)oc2c1,330,11.379310344827585
CO/C=C(/C(=O)OC)c1ccccc1COc1cccc(C(F)(F)F)n1,307,11.807692307692308
CO/C=C(/C(=O)OC)c1ccccc1COc1cc(-c2ccc(Cl)cc2)nn1C,326,11.241379310344827
COC(=O)N(OC)c1ccccc1COc1ccn(-c2ccc(Cl)cc2)n1,283,10.481481481481481
COC(=O)N(OC)c1ccccc1COc1c(C)c(-c2ccccc2)nn1C,296,10.571428571428571
COC(=O)N(OC)c1ccccc1COc1nc(Cl)c(Cl)cc1Cl,249,10.375
CO/N=C(/C(=O)OC)c1ccccc1COc1ccccc1C,253,11.0
CO/N=C(/C(=O)OC)c1ccccc1CO/N=C(\C)c1cccc(C(F)(F)F)c1,362,12.482758620689655
c1ccc(-c2ccccc2)cc1,116,9.666666666666666
O=[N+]([O-])c1cc([N+](=O)[O-])c2ccccc2c1Cl,177,10.411764705882353
COc1cc(Cl)c(OC)cc1Cl,116,9.666666666666666
N#Cc1c(Cl)c(Cl)c(Cl)c(C#N)c1Cl,130,9.285714285714286
Nc1c(Cl)cc([N+](=O)[O-])cc1Cl,118,9.833333333333334
CCCC(=O)c1ccccc1O,117,9.75
O=[N+]([O-])c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,145,10.357142857142858
O=[N+]([O-])c1c(Cl)c(Cl)cc(Cl)c1Cl,132,10.153846153846153
O=[N+]([O-])c1c(Cl)c([N+](=O)[O-])c(Cl)c([N+](=O)[O-])c1Cl,183,10.166666666666666
COc1cc(C)c(C(=O)c2c(OC)ccc(Br)c2C)c(OC)c1OC,259,10.36
COc1cc(C)c(C(=O)c2c(OC)ncc(Cl)c2C)c(OC)c1OC,259,10.36
CCCSc1ccc2nc(N=C(O)OC)[nH]c2c1,190,10.555555555555555
CCCCN=C(O)n1c(N=C(O)OC)nc2ccccc21,218,10.380952380952381
COC(O)=Nc1nc2ccccc2[nH]1,141,10.071428571428571
Clc1ccccc1-c1nc2ccccc2[nH]1,173,10.8125
COC(O)=Nc1nc2ccccc2n1C(O)=NCCCCCC#N,244,10.166666666666666
CCOCCOCCOC(O)=Nc1nc2ccccc2[nH]1,225,10.714285714285714
c1coc(-c2nc3ccccc3[nH]2)c1,152,10.857142857142858
COC(O)=Nc1nc2ccccc2n1C(O)=NCCSC,218,10.380952380952381
Cc1cc(C)n(-c2nc3ccccc3[nH]2)n1,178,11.125
COC(O)=NC(S)=Nc1ccccc1N=Cc1ccco1,202,9.619047619047619
CCOC(O)=NC(S)=Nc1ccccc1N=C(S)N=C(O)OCC,228,9.5
COC(O)=NC(S)=Nc1ccccc1N=C(S)N=C(O)OC,204,9.272727272727273
CC(C)N=C(O)Nc1nc2ccccc2s1,171,10.6875
N#CSCSc1nc2ccccc2s1,143,10.214285714285714
Cn1c(=O)sc2cccc(Cl)c21,130,10.833333333333334
C=CCOC1=NS(=O)(=O)c2ccccc21,250,16.666666666666668
COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2,354,14.16
C=C(C)C1CC=C(C)C(=O)C1,272,24.727272727272727
COc1ccc2ccc(=O)oc2c1CC=C(C)C,187,10.38888888888889
CC1=C2[C@H]3OC(=O)[C@@H](C)[C@@H]3CC[C@@]2(C)C=CC1=O,769,42.72222222222222
Oc1c(Cl)cc(Cl)cc1Sc1cc(Cl)cc(Cl)c1O,204,10.736842105263158
Oc1ccc(Cl)cc1Cc1cc(Cl)ccc1O,178,10.470588235294118
c1ccc(Nc2ccccc2)cc1,124,9.538461538461538
OC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)c1cccnc1,251,11.409090909090908
CCCCN=C(O)OCC#CI,98,8.166666666666666
Cn1nnnc1/C(=N\OCc1cccc(N=C(O)OC(C)(C)C)n1)c1ccccc1,354,11.8
CCCOC(O)=NCCCN(C)C,132,10.153846153846153
COC(O)=NCc1cc(/C(C)=N/OCc2cccc(C)n2)ccc1Cl,278,11.12
Cc1ccc(C(=O)NC[C@@H](N=C(O)OCC(F)(F)F)C(C)C)cc1,303,12.625
CCOc1ccc(N=C(O)OC(C)C)cc1OCC,193,10.157894736842104
CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n1ccnc1,260,13.0
C=CCOC(Cn1ccnc1)c1ccc(Cl)cc1Cl,234,12.31578947368421
CC1(C)COC(C)(CCCc2ccc(Cl)cc2)N1C(=O)n1ccnc1,558,22.32
CCCN(CCOc1c(Cl)cc(Cl)cc1Cl)C(=O)n1ccnc1,244,10.608695652173912
CCCOC/C(=N\c1ccc(Cl)cc1C(F)(F)F)n1ccnc1,291,12.652173913043478
Clc1ccc(C2(Cn3cncn3)OCCO2)c(Cl)c1,338,17.789473684210527
Clc1ccc(C2(Cn3cncn3)CC(Br)CO2)c(Cl)c1,521,26.05
CC(C1CC1)C(O)(Cn1cncn1)c1ccc(Cl)cc1,391,19.55
CC1COC(Cn2cncn2)(c2ccc(Oc3ccc(Cl)cc3)cc2Cl)O1,597,22.11111111111111
CC(C)(C)C(O)/C(=C\c1ccc(Cl)cc1Cl)n1cncn1,300,14.285714285714286
CC(C)(C)[C@@H](O)/C(=C\c1ccc(Cl)cc1Cl)n1cncn1,300,14.285714285714286
CCC1COC(Cn2cncn2)(c2ccc(Cl)cc2Cl)O1,533,25.38095238095238
N#CC(CCc1ccc(Cl)cc1)(Cn1cncn1)c1ccccc1,316,13.166666666666666
O=c1c2cc(F)ccc2nc(-n2cncn2)n1-c1ccc(Cl)cc1Cl,279,11.16
OC(Cn1cncn1)(c1ccc(F)cc1)c1ccccc1F,303,13.772727272727273
FC(F)(F)COC1CCC(Cn2cncn2)(c2ccc(Cl)cc2Cl)O1,599,23.96
CCCCC(O)(Cn1cncn1)c1ccc(Cl)cc1Cl,284,14.2
Clc1ccc(CSC(Cn2cncn2)=Nc2ccc(Cl)cc2Cl)cc1,267,10.68
CC(C)C1CCC(Cc2ccc(Cl)cc2)C1(O)Cn1cncn1,637,27.695652173913043
CC(C)C(O)(Cn1cncn1)c1ccc(Oc2ccc(Cl)cc2)cc1C(F)(F)F,408,14.068965517241379
CC(O)(Cn1cncn1)c1ccc(Oc2ccc(Cl)cc2)cc1C(F)(F)F,378,14.0
CC1(C)CCC(Cc2ccc(Cl)cc2)C1(O)Cn1cncn1,598,27.181818181818183
CCCCC(C#N)(Cn1cncn1)c1ccc(Cl)cc1,273,13.65
CCCC(Cn1cncn1)c1ccc(Cl)cc1Cl,227,12.61111111111111
CCCC1COC(Cn2cncn2)(c2ccc(Cl)cc2Cl)O1,545,24.772727272727273
OC(Cc1ccccc1Cl)(Cn1[nH]cnc1=S)C1(Cl)CC1,403,19.19047619047619
O=c1c2ccccc2nc(-n2cncn2)n1-c1ccc(Cl)cc1Cl,266,11.083333333333334
CC(C)(C)C(O)(CCc1ccc(Cl)cc1)Cn1cncn1,313,14.904761904761905
FC(F)C(F)(F)OCC(Cn1cncn1)c1ccc(Cl)cc1Cl,311,13.521739130434783
CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n1cncn1,260,13.0
CC(C)(C)C(O)C(Oc1ccc(Cl)cc1)n1cncn1,297,14.85
CC1(C)CC/C(=C\c2ccc(Cl)cc2)C1(O)Cn1cncn1,566,25.727272727272727
CC(C)(C)C(O)/C(=C\c1ccc(Cl)cc1)n1cncn1,287,14.35
CC(C)(C)[C@H](O)/C(=C\c1ccc(Cl)cc1)n1cncn1,287,14.35
CCOC(=O)C(C#N)=C(N)c1ccccc1,144,9.0
CC1(c2ccc(Oc3ccccc3)cc2)OC(=O)N(Nc2ccccc2)C1=O,523,18.678571428571427
O=C1C(Cl)=C(Cl)C(=O)N1c1ccc(F)cc1,261,16.3125
CCOC(=O)C1(C)OC(=O)N(c2cc(Cl)cc(Cl)c2)C1=O,450,21.428571428571427
CC1(C)OC(=O)N(c2cc(Cl)cc(Cl)c2)C1=O,314,18.470588235294116
CC(C)N=C(O)N1CC(=O)N(c2cc(Cl)cc(Cl)c2)C1=O,317,15.095238095238095
CC(C)CC(=O)N1CC(=O)N(c2cc(Cl)cc(Cl)c2)C1=O,321,15.285714285714286
COCC1(C)OC(=O)N(c2cc(Cl)cc(Cl)c2)C1=O,434,22.842105263157894
CC12CC1(C)C(=O)N(c1cc(Cl)cc(Cl)c1)C2=O,610,33.888888888888886
C=CC1(C)OC(=O)N(c2cc(Cl)cc(Cl)c2)C1=O,417,23.166666666666668
O=C1C2CC=CCC2C(=O)N1SC(Cl)(Cl)C(Cl)Cl,507,28.166666666666668
O=C1C2CC=CCC2C(=O)N1SC(Cl)(Cl)Cl,477,29.8125
CCOP(=S)(OCC)N1C(=O)c2ccccc2C1=O,284,14.947368421052632
O=C1c2ccccc2C(=O)N1SC(Cl)(Cl)Cl,249,15.5625
O=C1c2ccccc2C(=O)N1CSc1ccc(Cl)cc1,275,13.75
CCC(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1OC(=O)C=C(C)C,264,11.478260869565217
CCC(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1OC(=O)OC(C)C,273,11.869565217391305
C/C=C/C(=O)Oc1c(C(C)CCCCCC)cc([N+](=O)[O-])cc1[N+](=O)[O-],315,12.115384615384615
CCCC(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1OC(=O)OC(C)C,285,11.875
CCCCCCC(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1OC(=O)SC,295,11.8
CCOC(=O)Oc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1C(C)(C)C,240,10.909090909090908
CN(C)N=C(S)SSC(S)=NN(C)C,130,9.285714285714286
CN(C)C(=S)SCN1CCOCC1,242,18.615384615384617
CN(C)C(=S)SSC(S)=NCCN=C(S)SSC(=S)N(C)C,218,9.909090909090908
CN(C)C(=S)SSC(=S)N(C)C,112,9.333333333333334
S=C1SSC2=NCCN12,222,24.666666666666668
CC1NC(C)N(CCN2C(=S)SC(C)NC2C)C(=S)S1,712,35.6
OC(=NN=C1SCCS1)c1ccccc1,226,15.066666666666666
ON=C1C=CC(=NN=C(O)c2ccccc2)C=C1,240,13.333333333333334
CSC1=N[C@@](C)(c2ccccc2)C(=O)N1Nc1ccccc1,460,20.90909090909091
CCCCC(C#N)(Cn1ccnc1)c1ccccc1,260,13.68421052631579
[O-][n+]1nc(-n2ccnc2)nc2ccc(Cl)cc21,185,10.882352941176471
CCCCCCCCCCCCN1CC(C)OC(C)C1,483,24.15
COc1ccc(C(=CC(=O)N2CCOCC2)c2ccc(Cl)cc2)cc1OC,373,13.814814814814815
CC1CN(C2CCCCCCCCCCC2)CC(C)O1,666,33.3
COc1ccc(C(=CC(=O)N2CCOCC2)c2ccc(F)cc2)cc1OC,373,13.814814814814815
CCCCCCCCCCCCCN1CC(C)OC(C)C1,495,23.571428571428573
CCC(N)P(=O)(O)O,128,16.0
CCOP(=O)(OCC)SCc1ccccc1,186,11.625
CCOP(=O)(Sc1ccccc1)Sc1ccccc1,217,11.421052631578947
CCO[PH](=O)O,86,14.333333333333334
CCOP(=O)(OC1CCCCC1)SCC,338,22.533333333333335
CCOP(=O)(SCc1ccccc1)c1ccccc1,265,13.947368421052632
CC(C)OP(=O)(OC(C)C)SCc1ccccc1,222,12.333333333333334
CCOP(=O)(Oc1ccc(Cl)cc1Cl)Oc1ccc(Cl)cc1Cl,261,11.347826086956522
COP(=S)(OC)Oc1c(Cl)cc(C)cc1Cl,185,11.5625
CN(C)P(=O)(N(C)C)n1[nH]c(-c2ccccc2)nc1=N,246,12.3
CC1=NOC(=O)C1=NNc1ccccc1Cl,232,14.5
Cc1cc(O)no1,65,9.285714285714286
CC1=NOC(=O)C1=NNc1cccc(Cl)c1,232,14.5
Cc1cc(C(F)(F)F)nn1CC(=O)N1CCC(c2nc(C3=NOC(c4c(F)cccc4F)C3)cs2)CC1,692,18.7027027027027
CN1OC(c2ccc(Cl)cc2)C[C@]1(C)c1cccnc1,537,26.85
C=CCSC(=O)n1c(N)c(-c2ccccc2C)c(=O)n1C(C)C,252,10.956521739130435
CON(C(=O)c1cn(C)nc1C(F)F)C(C)Cc1c(Cl)cc(Cl)cc1Cl,325,12.5
CCCCSC(=Nc1cccnc1)SCc1ccc(C(C)(C)C)cc1,284,11.36
[O-][n+]1ccccc1SSc1cccc[n+]1[O-],164,10.25
O=[N+]([O-])c1cc(C(F)(F)F)c(Cl)c([N+](=O)[O-])c1Nc1ncc(C(F)(F)F)cc1Cl,348,12.0
N#Cc1c(Cl)nc(Cl)c(C#N)c1-c1ccccc1,172,9.555555555555555
CON=C(Cc1cccnc1)c1ccc(Cl)cc1Cl,191,10.052631578947368
COc1cc(C(Cl)(Cl)Cl)cc(Cl)n1,149,11.461538461538462
Clc1cc(C(Cl)(Cl)Cl)cc(OCc2ccco2)n1,208,11.555555555555555
CCCCc1c(OS(=O)(=O)N(C)C)nc(=NCC)[nH]c1C,246,11.714285714285714
CCC(Nc1ncnc(C)c1Cl)c1ccc(OC(F)F)cc1,270,12.272727272727273
CCCCc1c(C)nc(N(C)C)nc1O,156,10.4
CCCCc1c(O)nc(=NCC)[nH]c1C,155,10.333333333333334
OC(c1ccc(Cl)cc1)(c1cncnc1)c1ccccc1Cl,299,13.590909090909092
C/C(=N/Nc1nc(C)cc(C)n1)c1ccccc1C,218,11.473684210526315
OC(c1ccc(F)cc1)(c1cncnc1)c1ccccc1Cl,299,13.590909090909092
OC(c1ccccc1)(c1cncnc1)c1ccc(Cl)cc1Cl,299,13.590909090909092
Cc1cc(C2CC2)nc(Nc2ccccc2)n1,249,14.647058823529411
CC#Cc1cc(C)nc(Nc2ccccc2)n1,158,9.294117647058824
Cc1cc(C)nc(Nc2ccccc2)n1,150,10.0
O=C1CCC(=O)N1c1cc(Cl)cc(Cl)c1,244,16.266666666666666
N#Cc1c[nH]cc1-c1cccc(Cl)c1Cl,149,9.933333333333334
N#Cc1c[nH]cc1-c1cccc2c1OC(F)(F)O2,277,15.38888888888889
CCOc1ccc2c(c1)C(C)=CC(C)(C)N2,274,17.125
C=CC(=O)Oc1c(Br)cc(Cl)c2cccnc12,174,10.235294117647058
CC(=O)c1ccc(O)c2ncccc12,145,10.357142857142858
CC1(C)N=C(c2cnc3ccccc3c2)c2ccccc2C1(F)F,434,18.083333333333332
Fc1ccc(Oc2ccnc3cc(Cl)cc(Cl)c23)cc1,215,10.75
CC(=O)Oc1c(C)c(C)nc2c(F)cc(C(C)(C)C)cc12,247,11.761904761904763
O=C1C(Cl)=C(Cl)C(=O)C(Cl)=C1Cl,232,19.333333333333332
O=C1C(Cl)=C(Cl)C(=O)c2ccccc21,222,15.857142857142858
N#Cc1sc2c(=O)c3ccccc3c(=O)c=2sc1C#N,206,10.3
Cc1ccc2nc3sc(=O)sc3nc2c1,169,11.266666666666667
Clc1c(Cl)c(Cl)c2nccnc2c1Cl,152,10.857142857142858
S=c1sc2nc3ccccc3nc2s1,156,11.142857142857142
CCOc1nc(C(Cl)(Cl)Cl)ns1,140,11.666666666666666
CCN=c1[nH]c(CC)c(C(O)=NC(C#N)c2cccs2)s1,245,11.666666666666666
CCCCCCCCn1sccc1=O,149,10.642857142857142
COc1ccccc1N1CCS/C1=C(/C#N)Sc1cc(C(F)(F)F)ccc1F,450,16.071428571428573
CN=C1SC(=NC(F)(F)F)C(=NC(F)(F)F)N1c1ccc(Cl)cc1,380,15.833333333333334
CCSC(O)=NCCCN(C)C,124,10.333333333333334
Clc1nc(Cl)[nH]c(=Nc2ccccc2Cl)n1,163,10.1875
CC(C)(C)C(O)C(Oc1ccc(-c2ccccc2)cc1)n1cncn1,352,14.08
FC(F)(F)c1cccc(C(c2ccccc2)(c2ccccc2)n2cncn2)c1,339,12.107142857142858
CCCCn1cnnc1,89,9.88888888888889
CCCCCCCCc1c(CC)nc2ncnn2c1N,226,11.3
OC(=Nc1ccccc1)N(Cc1ccc(Cl)cc1)C1CCCC1,337,14.652173913043478
O=C(S)c1cccc2nnsc12,125,10.416666666666666
O=S1CCON=C1c1cc2ccccc2s1,328,20.5
N#CCCC(Br)(C#N)CBr,148,14.8
CC(=O)c1c(O)oc(C)cc1=O,118,9.833333333333334
Cc1c(Cl)cc(-c2ccc(O)nn2)cc1Cl,167,10.4375
CCOC(=O)OC(=O)OCC,94,8.545454545454545
Cn1c(=O)c2sc3c(=O)n(C)c(=O)c3sc2c1=O,210,11.666666666666666
CCSS(=O)(=O)CC,94,11.75
CC(Cc1ccc(C(C)(C)C)cc1)CN1CCCCC1,380,19.0
ClC(Cl)=C(Cl)C(Cl)=C(Cl)Cl,90,9.0
CC(=Cc1ccc(SC#N)cc1)[N+](=O)[O-],136,9.066666666666666
CC(C)OC(=O)c1cc(C(=O)OC(C)C)cc([N+](=O)[O-])c1,222,10.571428571428571
CCCCCCCCCCCC(=O)Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,274,10.96
Oc1ccccc1-c1ccccc1,128,9.846153846153847
O=C1OCc2c(Cl)c(Cl)c(Cl)c(Cl)c21,198,14.142857142857142
CC1CCCCN1CCCOC(=O)c1ccc(Cl)c(Cl)c1,409,19.476190476190474
N=C(N)c1ccc(OCCCOc2ccc(C(=N)N)cc2)cc1,232,10.08695652173913
CCCOc1nc2ccc(I)cc2c(=O)n1CCC,207,10.894736842105264
O=C1CCc2cccc3c2N1CC3,248,19.076923076923077
CCCN(CC)CC1COC2(CCC(C(C)(C)C)CC2)O1,714,34.0
CCCCCS(=O)(=O)c1ccc([N+](=O)[O-])cc1[N+](=O)[O-],225,11.25
CCS(=O)c1sc(C#N)c(Cl)c1C#N,164,11.714285714285714
Cc1cccc2sc3nncn3c12,149,11.461538461538462
